20090101 185900;1.400500;1.400500;1.400500;1.400500;0
20090101 190000;1.400800;1.400800;1.400300;1.400400;0
20090101 190100;1.400500;1.400900;1.400500;1.400800;0
20090101 190200;1.400900;1.401100;1.400900;1.401100;0
20090101 190300;1.400900;1.400900;1.400500;1.400500;0
20090101 190400;1.400700;1.400800;1.400200;1.400600;0
20090101 190500;1.400700;1.400800;1.400700;1.400800;0
20090101 190600;1.400700;1.400800;1.400700;1.400800;0
20090101 190800;1.400900;1.400900;1.400700;1.400800;0
20090101 190900;1.400700;1.400900;1.400700;1.400800;0
20090101 191000;1.400900;1.400900;1.400800;1.400800;0
20090101 191100;1.400700;1.400900;1.400700;1.400900;0
20090101 191200;1.401000;1.401100;1.401000;1.401100;0
20090101 191300;1.401200;1.401700;1.401200;1.401600;0
20090101 191400;1.401400;1.401600;1.401400;1.401500;0
20090101 191700;1.401600;1.401800;1.401600;1.401800;0
20090101 191800;1.401600;1.402200;1.401600;1.402000;0
20090101 191900;1.401900;1.403000;1.401700;1.403000;0
20090101 192000;1.402300;1.402400;1.402000;1.402200;0
20090101 192100;1.402000;1.402800;1.402000;1.402500;0
20090101 192200;1.402800;1.403000;1.402800;1.403000;0
20090101 192300;1.402700;1.402800;1.402400;1.402500;0
20090101 192400;1.402400;1.402400;1.401600;1.401800;0
20090101 192500;1.401900;1.401900;1.401700;1.401800;0
20090101 192600;1.402100;1.402300;1.401900;1.402100;0
20090101 192700;1.402300;1.402500;1.402100;1.402200;0
20090101 192800;1.402000;1.402000;1.401700;1.401800;0
20090101 192900;1.401700;1.401700;1.401600;1.401700;0
20090101 193000;1.401600;1.401700;1.401600;1.401700;0
20090101 193100;1.401500;1.401900;1.401500;1.401700;0
20090101 193200;1.401800;1.402000;1.401500;1.401800;0
20090101 193300;1.401700;1.401700;1.400600;1.400800;0
20090101 193400;1.400700;1.400700;1.400600;1.400700;0
20090101 193500;1.400500;1.400500;1.400100;1.400200;0
20090101 193600;1.400300;1.400400;1.400300;1.400400;0
20090101 193700;1.400500;1.401000;1.400300;1.401000;0
20090101 193800;1.401200;1.401300;1.400900;1.401100;0
20090101 193900;1.400900;1.401000;1.400900;1.401000;0
20090101 194100;1.401100;1.401100;1.401100;1.401100;0
20090101 194200;1.401200;1.401300;1.401200;1.401200;0
20090101 194300;1.401300;1.401400;1.401200;1.401400;0
20090101 194400;1.401200;1.401400;1.401100;1.401400;0
20090101 194500;1.401200;1.401800;1.401200;1.401500;0
20090101 194600;1.401200;1.401200;1.401200;1.401200;0
20090101 194700;1.401100;1.401400;1.401100;1.401300;0
20090101 194800;1.401400;1.401400;1.401300;1.401300;0
20090101 194900;1.401400;1.401500;1.401300;1.401300;0
20090101 195000;1.401400;1.401800;1.401200;1.401800;0
20090101 195100;1.402000;1.402400;1.401900;1.402100;0
20090101 195200;1.401900;1.401900;1.401600;1.401700;0
20090101 195300;1.401500;1.402400;1.401400;1.402400;0
20090101 195400;1.402600;1.402800;1.402200;1.402200;0
20090101 195500;1.402500;1.402500;1.402100;1.402400;0
