20130101 170000;1.320410;1.320410;1.320340;1.320340;0
20130101 170100;1.320390;1.320460;1.320340;1.320460;0
20130101 170200;1.320500;1.320500;1.320490;1.320500;0
20130101 170300;1.320490;1.320500;1.320090;1.320250;0
20130101 170400;1.320230;1.320250;1.320230;1.320250;0
20130101 170500;1.320270;1.320280;1.320260;1.320260;0
20130101 170600;1.320250;1.320360;1.320250;1.320340;0
20130101 170700;1.320350;1.320350;1.320350;1.320350;0
20130101 170800;1.320300;1.320350;1.320300;1.320350;0
20130101 170900;1.320480;1.320660;1.320460;1.320630;0
20130101 171000;1.320640;1.320720;1.320640;1.320690;0
20130101 171100;1.320720;1.320720;1.320680;1.320680;0
20130101 171200;1.320720;1.320720;1.320430;1.320530;0
20130101 171300;1.320540;1.320540;1.319970;1.320000;0
20130101 171400;1.319980;1.320220;1.319980;1.320220;0
20130101 171500;1.320040;1.320230;1.320040;1.320230;0
20130101 171600;1.320200;1.320310;1.320200;1.320290;0
20130101 171700;1.320260;1.320470;1.320230;1.320330;0
20130101 171800;1.320210;1.320330;1.320210;1.320280;0
20130101 171900;1.320300;1.320630;1.320290;1.320620;0
20130101 172000;1.320600;1.320610;1.320270;1.320390;0
20130101 172100;1.320430;1.320660;1.320330;1.320370;0
20130101 172200;1.320450;1.320450;1.320340;1.320370;0
20130101 172300;1.320380;1.320380;1.320330;1.320360;0
20130101 172400;1.320350;1.320400;1.320340;1.320370;0
20130101 172500;1.320340;1.320370;1.320340;1.320360;0
20130101 172600;1.320390;1.320420;1.320350;1.320400;0
20130101 172700;1.320390;1.320450;1.320330;1.320420;0
20130101 172800;1.320550;1.320550;1.320340;1.320420;0
20130101 172900;1.320430;1.320480;1.320340;1.320480;0
20130101 173000;1.320490;1.320550;1.320420;1.320500;0
20130101 173100;1.320530;1.320560;1.320480;1.320560;0
20130101 173200;1.320540;1.320540;1.320440;1.320450;0
20130101 173300;1.320580;1.320790;1.320580;1.320760;0
20130101 173400;1.320810;1.320810;1.320460;1.320490;0
20130101 173500;1.320480;1.320980;1.320480;1.320910;0
20130101 173600;1.320890;1.321320;1.320890;1.321280;0
20130101 173700;1.321270;1.321840;1.321270;1.321750;0
20130101 173800;1.321740;1.321910;1.321720;1.321770;0
20130101 173900;1.321780;1.321810;1.321770;1.321780;0
20130101 174000;1.321770;1.321780;1.321750;1.321750;0
20130101 174100;1.321760;1.321770;1.321750;1.321770;0
20130101 174200;1.321760;1.321790;1.321640;1.321640;0
20130101 174300;1.321610;1.321700;1.321440;1.321670;0
20130101 174400;1.321610;1.321610;1.321590;1.321600;0
20130101 174500;1.321590;1.321600;1.321260;1.321280;0
20130101 174600;1.321290;1.321290;1.321120;1.321210;0
20130101 174700;1.321200;1.321310;1.321200;1.321310;0
20130101 174800;1.321300;1.321370;1.321190;1.321220;0
20130101 174900;1.321210;1.321340;1.321140;1.321160;0
20130101 175000;1.321170;1.321180;1.321080;1.321170;0
20130101 175100;1.321220;1.321330;1.321190;1.321220;0
20130101 175200;1.321210;1.321280;1.321200;1.321200;0
20130101 175300;1.321230;1.321250;1.321220;1.321220;0
20130101 175400;1.321240;1.321240;1.321200;1.321220;0
20130101 175500;1.321230;1.321230;1.321180;1.321220;0
20130101 175600;1.321180;1.321180;1.321130;1.321130;0
20130101 175700;1.321120;1.321130;1.320910;1.320910;0
20130101 175800;1.320920;1.320920;1.320510;1.320620;0
20130101 175900;1.320610;1.320610;1.320440;1.320550;0
20130101 180000;1.320560;1.320790;1.320420;1.320700;0
20130101 180100;1.320680;1.320680;1.319480;1.319590;0
20130101 180200;1.319610;1.319790;1.319540;1.319590;0
20130101 180300;1.319600;1.319640;1.319570;1.319590;0
20130101 180400;1.319580;1.319680;1.319580;1.319620;0
20130101 180500;1.319610;1.319810;1.319600;1.319810;0
20130101 180600;1.319800;1.319900;1.319700;1.319710;0
20130101 180700;1.319690;1.319690;1.319580;1.319660;0
20130101 180800;1.319640;1.319660;1.319170;1.319250;0
20130101 180900;1.319230;1.319300;1.318860;1.319300;0
20130101 181000;1.319290;1.319310;1.318830;1.318840;0
20130101 181100;1.318850;1.318930;1.318850;1.318930;0
20130101 181200;1.318920;1.319060;1.318900;1.319020;0
20130101 181300;1.319010;1.319020;1.318960;1.318990;0
20130101 181400;1.319010;1.319520;1.318950;1.319500;0
20130101 181500;1.319510;1.319650;1.319500;1.319650;0
20130101 181600;1.319590;1.320190;1.319560;1.320090;0
20130101 181700;1.320040;1.320370;1.319820;1.320360;0
20130101 181800;1.320410;1.320570;1.320340;1.320350;0
20130101 181900;1.320370;1.320470;1.320120;1.320120;0
20130101 182000;1.320130;1.320260;1.319420;1.319420;0
20130101 182100;1.319470;1.319470;1.318790;1.318790;0
20130101 182200;1.318800;1.319900;1.318800;1.319900;0
20130101 182300;1.319880;1.319890;1.319610;1.319610;0
20130101 182400;1.319640;1.319730;1.319600;1.319680;0
20130101 182500;1.319680;1.319740;1.319560;1.319560;0
20130101 182600;1.319580;1.319580;1.319320;1.319510;0
20130101 182700;1.319470;1.319510;1.319460;1.319480;0
20130101 182800;1.319460;1.319530;1.319440;1.319530;0
20130101 182900;1.319510;1.319560;1.319510;1.319540;0
20130101 183000;1.319520;1.319590;1.319510;1.319570;0
20130101 183100;1.319550;1.319550;1.319500;1.319500;0
20130101 183200;1.319470;1.319500;1.319300;1.319350;0
20130101 183300;1.319360;1.319370;1.319320;1.319370;0
20130101 183400;1.319350;1.319360;1.319350;1.319350;0
20130101 183500;1.319340;1.319770;1.319340;1.319740;0
20130101 183600;1.319820;1.319980;1.319670;1.319950;0
20130101 183700;1.319740;1.319860;1.319590;1.319610;0
20130101 183800;1.319620;1.319620;1.319590;1.319590;0
20130101 183900;1.319570;1.319610;1.319570;1.319570;0
20130101 184000;1.319560;1.319600;1.319560;1.319580;0
