20230101 173100;0.678960;0.679420;0.678960;0.679400;0
20230101 173200;0.679410;0.679410;0.679400;0.679400;0
20230101 173300;0.679410;0.679410;0.679380;0.679400;0
20230101 173400;0.679400;0.679410;0.679400;0.679410;0
20230101 173500;0.679830;0.679830;0.679830;0.679830;0
20230101 173600;0.679810;0.679830;0.679530;0.679530;0
20230101 173700;0.679530;0.679530;0.679530;0.679530;0
20230101 175600;0.680850;0.680850;0.680840;0.680850;0
20230101 175700;0.680850;0.680850;0.680850;0.680850;0
20230101 175800;0.680910;0.680910;0.680910;0.680910;0
20230101 175900;0.681030;0.681660;0.680940;0.681660;0
20230101 180000;0.681660;0.681820;0.681660;0.681820;0
20230101 180100;0.681260;0.681280;0.681250;0.681280;0
20230101 180200;0.681250;0.681420;0.681250;0.681350;0
20230101 180300;0.679300;0.679310;0.679300;0.679310;0
20230101 180400;0.679310;0.681420;0.679310;0.681420;0
20230101 180500;0.681410;0.681410;0.680970;0.680970;0
20230101 181000;0.681150;0.681150;0.681150;0.681150;0
20230101 181200;0.681170;0.681170;0.681170;0.681170;0
20230101 181400;0.681150;0.681250;0.681150;0.681230;0
20230101 181500;0.681250;0.681510;0.680920;0.681110;0
20230101 181600;0.681120;0.681220;0.681110;0.681120;0
20230101 181700;0.680580;0.680580;0.680580;0.680580;0
20230101 181800;0.681080;0.681140;0.680970;0.680970;0
20230101 181900;0.680750;0.680830;0.680750;0.680830;0
20230101 182100;0.680810;0.680810;0.680810;0.680810;0
20230101 182300;0.680810;0.680830;0.680810;0.680830;0
20230101 182500;0.680810;0.680810;0.680800;0.680810;0
20230101 182600;0.680810;0.681020;0.680800;0.681020;0
20230101 182700;0.680960;0.680960;0.680960;0.680960;0
20230101 183600;0.681120;0.681120;0.681120;0.681120;0
20230101 183700;0.680950;0.680950;0.680950;0.680950;0
20230101 184100;0.681120;0.681120;0.681120;0.681120;0
20230101 184300;0.680960;0.680960;0.680960;0.680960;0
20230101 184400;0.681110;0.681110;0.681110;0.681110;0
20230101 184500;0.680950;0.680950;0.680950;0.680950;0
20230101 184600;0.680990;0.680990;0.680990;0.680990;0
20230101 184700;0.680990;0.681000;0.680990;0.681000;0
20230101 184800;0.680990;0.680990;0.680990;0.680990;0
20230101 184900;0.680960;0.681290;0.680960;0.681290;0
20230101 185000;0.681290;0.681420;0.681190;0.681420;0
20230101 185100;0.681110;0.681110;0.681110;0.681110;0
20230101 185200;0.681090;0.681440;0.681090;0.681440;0
20230101 185300;0.681090;0.681280;0.681090;0.681280;0
20230101 185400;0.681270;0.681270;0.681210;0.681210;0
20230101 185500;0.681240;0.681240;0.681240;0.681240;0
20230101 185600;0.681450;0.681530;0.681450;0.681530;0
20230101 185700;0.681310;0.681490;0.681310;0.681490;0
20230101 185800;0.681520;0.681520;0.681520;0.681520;0
20230101 185900;0.681310;0.681310;0.681290;0.681310;0
20230101 190000;0.681240;0.681240;0.681230;0.681230;0
20230101 190100;0.681240;0.681240;0.681240;0.681240;0
20230101 191000;0.681470;0.681470;0.681230;0.681230;0
20230101 191100;0.681240;0.681240;0.681230;0.681240;0
20230101 191200;0.681240;0.681240;0.681240;0.681240;0
20230101 191600;0.681250;0.681370;0.681100;0.681370;0
20230101 191700;0.681370;0.681370;0.681360;0.681370;0
20230101 191800;0.681370;0.681370;0.680840;0.680860;0
20230101 191900;0.680860;0.680860;0.680840;0.680840;0
20230101 192000;0.680840;0.680970;0.680840;0.680970;0
20230101 192100;0.680960;0.680960;0.680960;0.680960;0
20230101 192600;0.680970;0.680970;0.680960;0.680970;0
20230101 192700;0.680960;0.680970;0.680960;0.680970;0
20230101 192800;0.680970;0.680970;0.680960;0.680970;0
20230101 192900;0.680960;0.680960;0.680960;0.680960;0
20230101 193500;0.680960;0.680970;0.680960;0.680970;0
20230101 193600;0.680970;0.680970;0.680970;0.680970;0
20230101 193700;0.680970;0.680970;0.680970;0.680970;0
20230101 193800;0.680930;0.680980;0.680040;0.680080;0
20230101 193900;0.680060;0.680170;0.680060;0.680090;0
20230101 194000;0.680090;0.680200;0.680070;0.680090;0
20230101 194100;0.680200;0.680200;0.679990;0.680050;0
20230101 194200;0.680120;0.680200;0.680120;0.680200;0
20230101 194300;0.680080;0.680080;0.680080;0.680080;0
20230101 194400;0.680200;0.680200;0.680200;0.680200;0
20230101 194500;0.680080;0.680440;0.680070;0.680200;0
20230101 194600;0.680180;0.680180;0.680180;0.680180;0
20230101 194700;0.680210;0.680210;0.680190;0.680190;0
20230101 194800;0.680090;0.680090;0.680090;0.680090;0
20230101 194900;0.680090;0.680110;0.680090;0.680110;0
20230101 195000;0.680190;0.680190;0.680180;0.680180;0
20230101 195100;0.680210;0.680210;0.680190;0.680190;0
20230101 195200;0.680100;0.680100;0.680100;0.680100;0
20230101 195600;0.680180;0.680180;0.680180;0.680180;0
20230101 195700;0.680100;0.680370;0.680100;0.680370;0
20230101 195800;0.680270;0.680280;0.680270;0.680280;0
20230101 195900;0.680180;0.680300;0.680120;0.680160;0
20230101 200000;0.680140;0.680270;0.680120;0.680170;0
20230101 200100;0.680130;0.680260;0.680130;0.680140;0
20230101 200200;0.680090;0.680090;0.680090;0.680090;0
20230101 200300;0.680460;0.680460;0.680460;0.680460;0
20230101 200400;0.680090;0.680450;0.680090;0.680450;0
20230101 200500;0.680080;0.680080;0.680080;0.680080;0
20230101 200700;0.680560;0.680560;0.680560;0.680560;0
20230101 200900;0.680560;0.680560;0.680560;0.680560;0
20230101 201000;0.680460;0.680460;0.680460;0.680460;0
20230101 201300;0.680090;0.680090;0.680090;0.680090;0
20230101 201400;0.680450;0.680450;0.680080;0.680080;0
20230101 201500;0.680550;0.680550;0.680550;0.680550;0
20230101 201600;0.680110;0.680460;0.680110;0.680460;0
20230101 201800;0.680100;0.680100;0.680100;0.680100;0
20230101 201900;0.680450;0.680450;0.680450;0.680450;0
20230101 202200;0.680090;0.680560;0.680090;0.680560;0
20230101 202300;0.680090;0.680560;0.680090;0.680560;0
20230101 202500;0.680090;0.680460;0.680090;0.680460;0
20230101 202600;0.680100;0.680450;0.680100;0.680450;0
20230101 202700;0.680110;0.680110;0.680110;0.680110;0
20230101 203000;0.680460;0.680460;0.680460;0.680460;0
20230101 203100;0.680110;0.680460;0.680110;0.680460;0
20230101 203200;0.680450;0.680450;0.680450;0.680450;0
20230101 203300;0.680550;0.680550;0.680550;0.680550;0
20230101 203400;0.680110;0.680110;0.680080;0.680110;0
20230101 203600;0.680110;0.680110;0.680110;0.680110;0
20230101 203700;0.680560;0.680760;0.680560;0.680760;0
20230101 203800;0.680760;0.680760;0.680750;0.680750;0
20230101 203900;0.680750;0.680750;0.680750;0.680750;0
20230101 204100;0.680660;0.680660;0.680600;0.680650;0
20230101 204200;0.680660;0.680660;0.680660;0.680660;0
20230101 204300;0.680660;0.680810;0.680660;0.680810;0
20230101 204400;0.680710;0.680860;0.680530;0.680530;0
20230101 204500;0.680850;0.680910;0.680750;0.680910;0
20230101 204600;0.680560;0.680910;0.680410;0.680410;0
20230101 204700;0.680460;0.680460;0.680400;0.680410;0
20230101 204800;0.680120;0.680120;0.680120;0.680120;0
20230101 204900;0.680400;0.680400;0.680400;0.680400;0
20230101 205000;0.680110;0.680110;0.680110;0.680110;0
20230101 205100;0.680100;0.680100;0.680100;0.680100;0
20230101 205800;0.680110;0.680110;0.680110;0.680110;0
20230101 205900;0.680100;0.680100;0.680100;0.680100;0
20230101 210300;0.680460;0.680460;0.680450;0.680460;0
20230101 210400;0.680160;0.680160;0.680160;0.680160;0
20230101 210500;0.680160;0.680160;0.680140;0.680140;0
20230101 210600;0.680410;0.680410;0.680400;0.680400;0
20230101 210700;0.680150;0.680150;0.680140;0.680140;0
20230101 210800;0.680140;0.680140;0.680140;0.680140;0
20230101 210900;0.680400;0.680400;0.680400;0.680400;0
20230101 211000;0.680410;0.680460;0.680410;0.680410;0
20230101 211100;0.680450;0.680450;0.680410;0.680410;0
20230101 211200;0.680400;0.680400;0.680400;0.680400;0
20230101 211300;0.680410;0.680410;0.680410;0.680410;0
20230101 211400;0.680140;0.680140;0.680140;0.680140;0
20230101 211500;0.680140;0.680140;0.680140;0.680140;0
20230101 211600;0.680410;0.680410;0.680410;0.680410;0
20230101 211700;0.680130;0.680130;0.680130;0.680130;0
20230101 211900;0.680140;0.680140;0.680140;0.680140;0
20230101 212100;0.680450;0.680450;0.680450;0.680450;0
20230101 212200;0.680460;0.680460;0.680400;0.680450;0
20230101 212300;0.680460;0.680460;0.680400;0.680460;0
20230101 212400;0.680410;0.680460;0.680400;0.680460;0
20230101 212500;0.680400;0.680460;0.680400;0.680460;0
20230101 212600;0.680400;0.680460;0.680140;0.680460;0
20230101 212700;0.680410;0.680460;0.680400;0.680400;0
20230101 212800;0.680140;0.680140;0.680140;0.680140;0
20230101 212900;0.680410;0.680410;0.680410;0.680410;0
20230101 213000;0.680130;0.680130;0.680130;0.680130;0
20230101 213100;0.680130;0.680130;0.680130;0.680130;0
20230101 213200;0.680130;0.680140;0.680130;0.680140;0
20230101 213600;0.680140;0.680140;0.680130;0.680130;0
20230101 213700;0.680140;0.680140;0.680140;0.680140;0
20230101 213900;0.680400;0.680400;0.680400;0.680400;0
20230101 214000;0.680400;0.680410;0.680400;0.680410;0
20230101 214100;0.680410;0.680410;0.680140;0.680140;0
20230101 214200;0.680410;0.680410;0.680410;0.680410;0
20230101 214300;0.680130;0.680410;0.680130;0.680410;0
20230101 214400;0.680130;0.680130;0.680130;0.680130;0
20230101 214500;0.680410;0.680410;0.680410;0.680410;0
20230101 214600;0.680510;0.680510;0.680410;0.680410;0
20230101 214700;0.680140;0.680410;0.680140;0.680410;0
20230101 214800;0.680130;0.680130;0.680130;0.680130;0
20230101 215000;0.680410;0.680510;0.680410;0.680410;0
20230101 215100;0.680510;0.680510;0.680400;0.680510;0
20230101 215200;0.680410;0.680510;0.680400;0.680400;0
20230101 215300;0.680140;0.680560;0.680140;0.680550;0
20230101 215400;0.680410;0.680560;0.680400;0.680410;0
20230101 215500;0.680140;0.680140;0.680140;0.680140;0
20230101 215600;0.680140;0.680140;0.680140;0.680140;0
20230101 215700;0.680130;0.680130;0.680130;0.680130;0
20230101 215800;0.680410;0.680560;0.680400;0.680410;0
20230101 215900;0.680560;0.680560;0.680400;0.680400;0
20230101 220000;0.680140;0.680140;0.680140;0.680140;0
20230101 220100;0.680140;0.680410;0.680140;0.680410;0
20230101 220200;0.680140;0.680460;0.680140;0.680460;0
20230101 220300;0.680460;0.680460;0.680260;0.680260;0
20230101 220400;0.680130;0.680250;0.680130;0.680250;0
20230101 220500;0.680130;0.680250;0.680130;0.680240;0
20230101 220600;0.680240;0.680240;0.680240;0.680240;0
20230101 220700;0.680140;0.680140;0.680140;0.680140;0
20230101 222000;0.680140;0.680140;0.680140;0.680140;0
20230101 222100;0.680090;0.680090;0.680080;0.680080;0
20230101 222200;0.680080;0.680080;0.680080;0.680080;0
20230101 222500;0.680180;0.680180;0.680180;0.680180;0
20230101 222600;0.680080;0.680080;0.680080;0.680080;0
20230101 223100;0.680230;0.680230;0.680180;0.680180;0
20230101 223200;0.680080;0.680090;0.680080;0.680090;0
20230101 223300;0.680080;0.680080;0.680080;0.680080;0
20230101 223800;0.680080;0.680090;0.680080;0.680090;0
20230101 223900;0.680080;0.680080;0.680080;0.680080;0
20230101 224100;0.680070;0.680100;0.680070;0.680100;0
20230101 224200;0.680110;0.680230;0.680110;0.680170;0
20230101 224300;0.680150;0.680150;0.680120;0.680120;0
